src,src_port,dst,dst_port,protocol,start,end,duration,packets,bytes,occurrence_id
192.168.199.134,445,192.168.52.135,49612,TCP,1476813979.472046,1476813993.726326,14.254280,7,651,1
90.168.199.135,49612,37.0.199.134,445,TCP,1476813979.477254,1476813979.477254,0.000000,1,117,1
192.168.199.135,15052,192.168.199.134,445,TCP,1476813979.478291,1476814003.597125,24.118834,3,351,1
192.168.199.50,49612,192.168.199.134,445,TCP,1476813979.483643,1476814010.15433,30.670687,5,585,1
192.168.199.135,49612,70.168.199.134,445,TCP,1476813979.484928,1476814004.126436,24.641508,7,819,1
192.168.199.76,49548,192.168.199.134,445,TCP,1476813979.486499,1476813979.486499,0.000000,1,117,1
192.168.199.135,49612,192.6.199.130,445,TCP,1476813979.487569,1476813979.487569,0.000000,1,117,1
224.168.209.134,445,192.168.199.135,49612,TCP,1476813979.489293,1476813979.489293,0.000000,1,93,1
192.168.199.134,445,192.37.0.135,49661,TCP,1476813979.493233,1476813979.493233,0.000000,1,93,1
192.168.199.134,61373,192.168.199.135,49612,TCP,1476813979.494516,1476814004.908145,25.413629,2,186,1
192.168.199.135,20504,192.168.199.134,16093,TCP,1476813979.528973,1476813997.295337,17.766364,2,234,1
192.168.199.7,49612,192.222.199.134,445,TCP,1476813979.550984,1476813979.550984,0.000000,1,117,1
192.168.199.135,56684,192.168.199.134,0,TCP,1476813979.552983,1476813979.552983,0.000000,1,117,1
192.125.199.135,49612,192.168.199.134,445,TCP,1476813979.555207,1476813979.555207,0.000000,1,117,1
192.168.199.2,49612,192.168.199.134,313,TCP,1476813979.556478,1476813979.556478,0.000000,1,117,1
192.229.199.135,49612,192.168.199.134,445,TCP,1476813979.556791,1476813979.556791,0.000000,1,117,1
192.168.156.134,445,192.168.199.135,49612,TCP,1476813979.558789,1476813979.558789,0.000000,1,93,1
192.168.199.134,445,192.168.199.135,49547,TCP,1476813979.560015,1476813979.560015,0.000000,1,93,1
93.168.199.134,445,192.168.199.135,53708,TCP,1476813979.569437,1476813979.569437,0.000000,1,93,1
192.168.199.134,317,64.168.199.135,49612,TCP,1476813979.591689,1476813979.591689,0.000000,1,93,1
192.168.199.184,445,192.168.199.135,49612,TCP,1476813979.592806,1476813979.592806,0.000000,1,93,1
192.168.199.208,49612,192.168.199.134,445,TCP,1476813979.603376,1476814005.910395,26.307019,4,468,1
192.168.97.134,445,192.168.199.135,49612,TCP,1476813979.605887,1476814010.400172,30.794285,3,279,1
192.168.199.135,49612,192.168.199.134,319,TCP,1476813979.606318,1476813979.606318,0.000000,1,117,1
192.168.72.134,445,192.168.199.135,49517,TCP,1476813979.61175,1476813979.61175,0.00000,1,93,1
192.168.79.135,49612,192.168.199.134,26813,TCP,1476813979.614436,1476813979.614436,0.000000,1,117,1
192.168.37.0,49612,192.168.199.134,366,TCP,1476813979.618072,1476813979.618072,0.000000,1,117,1
192.168.199.135,43690,192.168.100.134,43690,TCP,1476813979.620338,1476813979.620338,0.000000,1,117,1
172.168.199.135,49612,192.168.199.134,445,TCP,1476813979.622879,1476813991.432683,11.809804,2,234,1
192.56.199.135,49474,192.168.199.134,445,TCP,1476813979.625139,1476813979.625139,0.000000,1,117,1
192.168.199.134,33213,192.168.199.135,49613,TCP,1476813979.629204,1476813979.629204,0.000000,1,93,1
192.227.199.135,49612,192.168.199.134,445,TCP,1476813979.631301,1476814008.475483,28.844182,2,234,1
192.168.199.135,49614,192.168.199.134,293,TCP,1476813979.632144,1476813979.632144,0.000000,1,117,1
192.168.199.134,41149,192.168.199.135,49612,TCP,1476813979.633738,1476814002.795025,23.161287,2,186,1
192.168.199.134,445,192.168.37.0,49445,TCP,1476813979.634077,1476813979.634077,0.000000,1,93,1
192.168.199.135,49512,192.168.199.134,445,TCP,1476813979.634526,1476814005.457676,25.823150,8,936,1
192.168.199.117,49612,192.168.199.134,445,TCP,1476813979.635704,1476814005.324915,25.689211,8,936,1
192.168.199.135,3788,192.168.199.134,445,TCP,1476813979.639392,1476814000.14918,20.509788,4,468,1
192.168.199.135,49612,100.168.199.134,445,TCP,1476813979.643327,1476814008.597384,28.954057,5,585,1
192.168.199.8,20504,192.168.199.134,16395,TCP,1476813979.644741,1476813979.644741,0.000000,1,117,1
192.168.85.135,49612,192.168.199.134,445,TCP,1476813979.645021,1476813999.931855,20.286834,3,351,1
84.168.71.134,445,192.168.199.135,49612,TCP,1476813979.650527,1476813979.650527,0.000000,1,93,1
192.168.159.134,445,192.168.49.135,49612,TCP,1476813979.652505,1476813979.652505,0.000000,1,93,1
192.168.199.134,25277,192.168.231.135,49612,TCP,1476813979.653893,1476813979.653893,0.000000,1,93,1
192.168.199.135,29644,192.168.199.134,306,TCP,1476813979.655438,1476813979.655438,0.000000,1,117,1
192.168.199.142,49612,192.168.199.134,445,TCP,1476813979.656275,1476813999.129227,19.472952,3,351,1
192.168.199.134,445,192.53.199.135,49612,TCP,1476813979.65724,1476814003.634779,23.977539,5,465,1
192.168.199.135,49612,192.168.199.126,445,TCP,1476813979.659624,1476813979.659624,0.000000,1,117,1
192.168.199.134,445,192.168.199.174,49612,TCP,1476813979.663375,1476813980.395374,0.731999,2,186,1
192.168.199.135,49612,192.166.199.134,445,TCP,1476813979.665475,1476814001.796475,22.131000,2,234,1
192.168.199.224,49612,192.168.199.134,445,TCP,1476813979.66956,1476814000.721022,21.051462,3,351,1
192.168.37.0,445,192.168.197.135,49612,TCP,1476813979.685338,1476813979.685338,0.000000,1,93,1
192.168.37.0,49612,192.232.199.134,445,TCP,1476813979.70226,1476813979.70226,0.00000,1,117,1
192.168.199.134,445,249.168.199.135,49612,TCP,1476813979.867435,1476814003.809706,23.942271,2,186,1
192.168.199.135,49522,117.168.199.134,445,TCP,1476813979.867592,1476813979.867592,0.000000,1,117,1
192.168.199.134,98,192.168.199.37,49612,TCP,1476813979.869619,1476813979.869619,0.000000,1,93,1
192.168.199.236,49612,192.168.199.134,445,TCP,1476813979.872671,1476813979.872671,0.000000,1,117,1
192.168.199.135,49612,194.168.199.52,445,TCP,1476813979.876154,1476813979.876154,0.000000,1,117,1
192.168.199.194,445,192.168.199.135,49612,TCP,1476813979.8783,1476814000.176207,20.297907,5,465,1
192.168.199.122,49304,192.168.199.135,1992,TCP,1476813979.879157,1476813979.879157,0.000000,1,93,1
192.168.199.135,49612,192.168.171.134,445,TCP,1476813979.896232,1476814008.701406,28.805174,2,234,1
192.168.199.134,282,192.168.199.135,49612,TCP,1476813979.912623,1476814010.213179,30.300556,4,372,1
192.168.199.134,346,98.168.199.135,49612,TCP,1476813979.913201,1476813979.913201,0.000000,1,93,1
192.111.199.135,49612,192.168.199.134,445,TCP,1476813979.915243,1476814010.168064,30.252821,3,351,1
192.168.199.135,49612,192.168.199.134,63933,TCP,1476813979.91617,1476813979.91617,0.00000,1,117,1
192.168.199.134,445,192.168.199.135,17360,TCP,1476813979.918613,1476813979.918613,0.000000,1,93,1
192.168.199.134,445,192.168.199.114,49496,TCP,1476813979.920635,1476813979.920635,0.000000,1,93,1
192.37.0.134,413,192.168.199.135,49612,TCP,1476813979.922365,1476813979.922365,0.000000,1,93,1
192.168.199.135,49612,192.211.199.134,467,TCP,1476813979.932687,1476813979.932687,0.000000,1,117,1
192.37.0.135,49612,192.168.199.49,445,TCP,1476813979.935497,1476813979.935497,0.000000,1,117,1
192.168.199.135,49495,192.168.199.134,445,TCP,1476813979.936509,1476814008.108851,28.172342,11,1287,1
192.168.199.134,445,192.168.199.209,49441,TCP,1476813979.942607,1476813979.942607,0.000000,1,93,1
192.168.199.134,445,172.168.199.135,49612,TCP,1476813979.946251,1476813979.946251,0.000000,1,93,1
192.229.199.134,445,192.168.199.135,49612,TCP,1476813979.94763,1476813991.384253,11.436623,2,186,1
192.168.199.135,49612,98.168.199.134,445,TCP,1476813979.948048,1476814008.794335,28.846287,8,936,1
249.168.199.134,445,192.168.199.135,49612,TCP,1476813979.948456,1476813979.948456,0.000000,1,93,1
192.168.199.135,49416,192.168.199.134,445,TCP,1476813979.950829,1476813979.950829,0.000000,1,117,1
192.168.199.134,331,192.37.0.135,49612,TCP,1476813979.958509,1476813979.958509,0.000000,1,93,1
192.168.94.135,49612,192.168.199.134,445,TCP,1476813979.965789,1476813991.146882,11.181093,3,351,1
192.168.199.134,445,174.168.199.81,49612,TCP,1476813979.972371,1476813979.972371,0.000000,1,93,1
192.26.198.135,49612,192.168.199.134,445,TCP,1476813979.975274,1476813979.975274,0.000000,1,117,1
192.168.199.134,29629,192.168.199.135,16844,TCP,1476813979.980283,1476813979.980283,0.000000,1,93,1
96.168.199.135,49612,192.168.199.134,445,TCP,1476813979.985532,1476814008.394007,28.408475,5,585,1
192.206.199.135,49612,192.168.199.134,445,TCP,1476813979.987186,1476813981.289725,1.302539,2,234,1
192.168.199.135,49533,192.168.199.134,445,TCP,1476813979.988019,1476814000.879721,20.891702,4,468,1
192.168.199.134,445,188.168.199.135,49612,TCP,1476813979.988197,1476813979.988197,0.000000,1,93,1
192.168.199.135,49612,192.168.91.134,445,TCP,1476813979.98834,1476813979.98834,0.00000,1,117,1
192.168.231.135,49612,192.168.199.134,444,TCP,1476813979.994192,1476813979.994192,0.000000,1,117,1
192.168.199.134,445,124.168.199.135,49612,TCP,1476813979.99459,1476814004.366952,24.372362,3,279,1
192.160.199.135,49612,192.168.37.0,445,TCP,1476813979.995025,1476813979.995025,0.000000,1,117,1
192.168.199.135,49612,192.168.199.134,3005,TCP,1476813980.000107,1476813980.000107,0.000000,1,117,1
192.168.199.134,445,192.168.71.135,49586,TCP,1476813980.00403,1476813980.00403,0.00000,1,93,1
192.168.199.134,293,192.38.199.135,204,TCP,1476813980.006013,1476813980.006013,0.000000,1,93,1
192.179.199.134,445,192.168.199.135,49612,TCP,1476813980.00662,1476814000.027241,20.020621,2,186,1
192.168.199.134,456,192.168.199.135,49612,TCP,1476813980.006923,1476813980.006923,0.000000,1,93,1
192.168.199.134,445,22.168.199.135,49612,TCP,1476813980.007509,1476814000.197301,20.189792,4,372,1
192.168.120.135,49445,192.168.199.134,189,TCP,1476813980.052489,1476813980.052489,0.000000,1,117,1
192.168.199.134,12989,192.168.199.135,49612,TCP,1476813980.058933,1476814009.45535,29.396417,6,558,1
192.168.199.67,49612,192.168.199.134,445,TCP,1476813980.059808,1476814008.518663,28.458855,9,1053,1
64.168.199.212,445,192.168.199.135,49612,TCP,1476813980.063097,1476813980.063097,0.000000,1,93,1
192.168.199.135,43690,115.168.199.134,43690,TCP,1476813980.063962,1476813980.063962,0.000000,1,117,1
192.168.199.230,0,192.168.199.135,35,TCP,1476813980.066751,1476813980.066751,0.000000,1,93,1
192.209.199.135,49612,192.168.199.134,445,TCP,1476813980.067619,1476813980.067619,0.000000,1,117,1
192.168.199.134,403,192.168.199.135,49612,TCP,1476813980.070905,1476813997.813636,17.742731,2,186,1
55.168.199.111,49612,192.168.199.134,11965,TCP,1476813980.071279,1476813980.071279,0.000000,1,117,1
192.168.199.199,49612,192.168.199.151,445,TCP,1476813980.073931,1476813980.073931,0.000000,1,117,1
192.168.199.134,22061,192.168.199.135,33960,TCP,1476813980.076917,1476813980.076917,0.000000,1,93,1
192.220.199.134,43690,192.168.170.170,43690,TCP,1476813980.07768,1476813980.07768,0.00000,1,93,1
192.168.199.134,445,192.168.199.135,29477,TCP,1476813980.078182,1476813980.078182,0.000000,1,93,1
76.168.199.135,49612,192.168.199.134,445,TCP,1476813980.083714,1476814008.194864,28.111150,10,1170,1
192.168.199.134,22061,192.168.199.135,36354,TCP,1476813980.08674,1476813980.08674,0.00000,1,93,1
67.168.199.134,445,192.168.199.135,49612,TCP,1476813980.090363,1476814008.051267,27.960904,6,558,1
192.168.199.135,49612,94.168.199.134,445,TCP,1476813980.092415,1476814008.899719,28.807304,3,351,1
192.168.199.134,22061,192.168.199.135,37740,TCP,1476813980.094211,1476813980.094211,0.000000,1,93,1
192.168.199.134,359,192.168.199.135,49612,TCP,1476813980.099556,1476814007.64789,27.548334,5,465,1
192.168.198.135,49612,192.168.71.134,445,TCP,1476813980.099983,1476813980.099983,0.000000,1,117,1
192.168.199.135,49612,74.168.199.134,445,TCP,1476813980.100788,1476814009.526162,29.425374,9,1053,1
192.168.199.12,445,192.168.199.135,49612,TCP,1476813980.101698,1476813980.101698,0.000000,1,93,1
192.168.199.135,49514,192.168.199.166,445,TCP,1476813980.103254,1476813980.103254,0.000000,1,117,1
192.168.199.135,49612,192.168.199.134,487,TCP,1476813980.109926,1476813980.109926,0.000000,1,117,1
192.168.199.135,49356,77.168.199.134,445,TCP,1476813980.117627,1476813980.117627,0.000000,1,117,1
192.113.199.135,49612,192.37.0.134,445,TCP,1476813980.119769,1476813980.119769,0.000000,1,117,1
192.168.199.171,445,192.168.199.135,49612,TCP,1476813980.120957,1476813992.34543,12.224473,2,186,1
192.117.79.134,445,192.168.199.135,49612,TCP,1476813980.121456,1476813980.121456,0.000000,1,93,1
192.168.199.134,445,72.168.198.135,49612,TCP,1476813980.124032,1476813980.124032,0.000000,1,93,1
121.168.199.131,49612,192.168.199.134,445,TCP,1476813980.128819,1476813980.128819,0.000000,1,117,1
192.168.199.135,46540,192.168.199.134,445,TCP,1476813980.130905,1476813980.130905,0.000000,1,117,1
192.168.199.135,49612,192.168.199.134,316,TCP,1476813980.131944,1476813980.131944,0.000000,1,117,1
108.168.199.170,43690,170.170.170.170,43690,TCP,1476813980.136464,1476813980.136464,0.000000,1,117,1
192.168.199.135,24,97.168.199.134,1992,TCP,1476813980.138756,1476813980.138756,0.000000,1,117,1
192.168.199.121,49612,192.168.199.134,445,TCP,1476813980.13951,1476814004.41262,24.27311,3,351,1
192.168.199.135,49612,192.168.199.134,15549,TCP,1476813980.139775,1476813980.139775,0.000000,1,117,1
56.168.199.134,445,192.172.199.135,49612,TCP,1476813980.150554,1476813980.150554,0.000000,1,93,1
192.168.199.135,49612,192.51.199.134,445,TCP,1476813980.155693,1476814009.437702,29.282009,9,1053,1
192.168.199.134,445,31.168.199.135,49612,TCP,1476813980.157078,1476813980.157078,0.000000,1,93,1
192.168.199.135,49612,192.168.199.134,56765,TCP,1476813980.159719,1476813980.159719,0.000000,1,117,1
79.168.199.131,49612,192.168.199.134,445,TCP,1476813980.1629,1476813980.1629,0.0000,1,117,1
192.168.199.151,49612,192.168.199.134,2493,TCP,1476813980.163124,1476813980.163124,0.000000,1,117,1
192.168.199.67,49612,192.168.199.134,426,TCP,1476813980.166692,1476813980.166692,0.000000,1,117,1
192.168.199.134,445,127.168.199.135,49612,TCP,1476813980.167296,1476813980.167296,0.000000,1,93,1
192.168.199.135,49461,192.168.199.134,9472,TCP,1476813980.171965,1476813980.171965,0.000000,1,117,1
192.168.199.134,31933,192.168.199.135,49589,TCP,1476813980.176112,1476813980.176112,0.000000,1,93,1
192.168.199.56,49612,192.168.199.134,445,TCP,1476813980.177763,1476814010.182098,30.004335,6,702,1
192.183.199.134,445,192.168.199.135,49525,TCP,1476813980.183591,1476813980.183591,0.000000,1,93,1
192.168.199.134,52413,192.168.199.135,49612,TCP,1476813980.184037,1476813980.184037,0.000000,1,93,1
192.168.199.134,445,192.248.199.135,49612,TCP,1476813980.191086,1476814010.47016,30.279074,4,372,1
192.168.199.134,22973,192.168.199.135,49612,TCP,1476813980.194195,1476814009.519535,29.325340,6,558,1
192.168.199.134,445,192.168.199.110,49612,TCP,1476813980.19624,1476814003.350181,23.153941,6,558,1
192.168.199.134,380,192.168.199.135,49612,TCP,1476813980.197432,1476813995.866034,15.668602,2,186,1
192.0.199.135,49612,192.168.199.134,445,TCP,1476813980.198008,1476813980.198008,0.000000,1,117,1
192.168.199.134,15188,192.168.199.135,49612,TCP,1476813980.202315,1476813980.202315,0.000000,1,93,1
192.168.199.134,445,192.168.199.73,49612,TCP,1476813980.202789,1476813984.0049,3.802111,2,186,1
192.168.199.134,445,192.168.229.135,49612,TCP,1476813980.209504,1476813980.209504,0.000000,1,93,1
192.168.199.135,49612,192.224.199.134,445,TCP,1476813980.212964,1476814008.215413,28.002449,2,234,1
192.168.199.71,49612,192.168.199.134,445,TCP,1476813980.213272,1476814001.909646,21.696374,7,819,1
192.226.199.134,437,192.168.199.135,49612,TCP,1476813980.214377,1476813980.214377,0.000000,1,93,1
192.168.199.134,445,192.168.199.135,49464,TCP,1476813980.215022,1476813997.196256,16.981234,5,465,1
192.37.0.120,49612,192.168.199.134,445,TCP,1476813980.218566,1476813980.218566,0.000000,1,117,1
163.168.199.135,49612,192.168.199.134,445,TCP,1476813980.219082,1476814008.658035,28.438953,5,585,1
192.168.199.134,189,192.168.198.37,49612,TCP,1476813980.219535,1476813980.219535,0.000000,1,93,1
192.168.199.135,49612,170.168.199.237,445,TCP,1476813980.229251,1476813980.229251,0.000000,1,117,1
192.172.199.134,445,192.168.199.135,9472,TCP,1476813980.229707,1476813980.229707,0.000000,1,93,1
192.168.70.135,49612,192.168.197.134,445,TCP,1476813980.235413,1476813980.235413,0.000000,1,117,1
192.168.199.135,0,192.168.199.253,0,TCP,1476813980.239883,1476813980.239883,0.000000,1,117,1
192.168.38.134,445,192.168.199.135,49612,TCP,1476813980.245036,1476813980.245036,0.000000,1,93,1
192.168.199.135,17445,192.168.199.134,189,TCP,1476813980.250536,1476813980.250536,0.000000,1,117,1
192.168.153.135,49612,192.168.199.134,445,TCP,1476813980.25609,1476814006.699788,26.443698,4,468,1
192.168.199.134,22062,192.168.199.135,11264,TCP,1476813980.257912,1476813980.257912,0.000000,1,93,1
0.37.0.134,445,192.168.199.135,49612,TCP,1476813980.267074,1476813980.267074,0.000000,1,93,1
192.168.199.134,445,192.168.199.135,53541,TCP,1476813980.269967,1476813980.269967,0.000000,1,93,1
192.37.0.37,445,0.168.199.135,49612,TCP,1476813980.27105,1476813980.27105,0.00000,1,93,1
192.168.199.134,0,68.168.199.135,0,TCP,1476813980.274663,1476813980.274663,0.000000,1,93,1
192.168.176.135,49612,192.168.199.134,445,TCP,1476813980.275159,1476814004.943302,24.668143,3,351,1
154.168.199.134,445,192.168.199.135,49612,TCP,1476813980.280545,1476814005.987461,25.706916,3,279,1
192.168.241.135,49612,192.168.37.0,445,TCP,1476813980.281671,1476813980.281671,0.000000,1,117,1
192.168.51.135,49612,192.232.199.134,445,TCP,1476813980.282934,1476813980.282934,0.000000,1,117,1
192.168.199.135,49425,192.184.199.134,445,TCP,1476813980.291153,1476813980.291153,0.000000,1,117,1
192.168.198.134,445,151.168.199.135,49612,TCP,1476813980.292854,1476813980.292854,0.000000,1,93,1
192.37.0.134,426,192.168.199.135,43690,TCP,1476813980.296184,1476813980.296184,0.000000,1,93,1
192.168.199.101,445,192.168.199.135,18892,TCP,1476813980.298036,1476813980.298036,0.000000,1,93,1
192.168.199.135,49612,192.120.199.142,445,TCP,1476813980.301619,1476813980.301619,0.000000,1,117,1
192.168.199.135,49612,192.168.199.134,13757,TCP,1476813980.305679,1476813988.307657,8.001978,2,234,1
192.168.199.134,445,192.168.199.135,23500,TCP,1476813980.305815,1476813980.305815,0.000000,1,93,1
192.168.199.135,49612,192.168.160.134,445,TCP,1476813980.311844,1476814004.908014,24.596170,3,351,1
192.168.199.135,49612,192.168.199.219,445,TCP,1476813980.313027,1476813980.313027,0.000000,1,117,1
192.168.199.106,445,192.168.199.135,49612,TCP,1476813980.316949,1476814009.59613,29.279181,3,279,1
192.168.199.134,459,192.168.199.135,49612,TCP,1476813980.319937,1476813980.319937,0.000000,1,93,1
192.168.199.135,49612,192.168.197.134,26557,TCP,1476813980.321273,1476813980.321273,0.000000,1,117,1
193.184.199.135,49612,192.168.199.134,445,TCP,1476813980.332554,1476813980.332554,0.000000,1,117,1
192.168.199.134,33213,192.140.199.135,49612,TCP,1476813980.333452,1476813980.333452,0.000000,1,93,1
192.168.199.135,49591,192.168.199.134,445,TCP,1476813980.335085,1476813980.335085,0.000000,1,117,1
192.168.199.134,445,192.60.199.135,49612,TCP,1476813980.336234,1476813980.336234,0.000000,1,93,1
192.168.199.160,445,192.168.199.135,49612,TCP,1476813980.351482,1476813980.351482,0.000000,1,93,1
225.168.199.134,445,192.168.199.135,49612,TCP,1476813980.352246,1476814002.268678,21.916432,2,186,1
192.168.61.134,445,192.168.199.135,9472,TCP,1476813980.356212,1476813980.356212,0.000000,1,93,1
24.168.199.134,445,192.168.199.135,9472,TCP,1476813980.364905,1476813980.364905,0.000000,1,93,1
192.168.199.135,49612,192.37.0.134,429,TCP,1476813980.367479,1476813980.367479,0.000000,1,117,1
192.168.199.104,49612,192.168.199.130,445,TCP,1476813980.377947,1476813980.377947,0.000000,1,117,1
192.168.199.135,49443,192.168.199.134,445,TCP,1476813980.379495,1476813991.510095,11.130600,3,351,1
192.168.199.133,49612,222.168.199.134,445,TCP,1476813980.383703,1476813980.383703,0.000000,1,117,1
192.168.199.134,445,192.168.199.135,49408,TCP,1476813980.388088,1476814003.932473,23.544385,2,186,1
192.168.199.135,49612,192.168.221.134,445,TCP,1476813980.388452,1476813990.034581,9.646129,2,234,1
192.168.199.144,49612,192.168.199.134,445,TCP,1476813980.388945,1476814005.88384,25.494895,3,351,1
192.168.199.135,49448,192.168.198.134,445,TCP,1476813980.389688,1476813980.389688,0.000000,1,117,1
192.168.199.135,30564,192.168.199.134,445,TCP,1476813980.390794,1476813980.390794,0.000000,1,117,1
192.168.199.188,445,192.168.199.135,49612,TCP,1476813980.390907,1476813991.182581,10.791674,2,186,1
192.168.199.135,49644,196.168.199.134,445,TCP,1476813980.398414,1476813980.398414,0.000000,1,117,1
192.168.199.135,49612,192.187.199.134,445,TCP,1476813980.40138,1476813980.40138,0.00000,1,117,1
198.168.199.135,49612,192.168.199.134,445,TCP,1476813980.402433,1476813980.402433,0.000000,1,117,1
98.168.199.134,445,192.168.199.135,49612,TCP,1476813980.405477,1476814006.661287,26.255810,5,465,1
192.168.199.135,49612,192.168.188.134,445,TCP,1476813980.406106,1476813980.406106,0.000000,1,117,1
192.168.199.134,445,192.168.199.135,49591,TCP,1476813980.408523,1476813980.408523,0.000000,1,93,1
192.168.199.135,22928,192.168.199.134,0,TCP,1476813980.412432,1476813980.412432,0.000000,1,117,1
192.168.199.134,293,10.168.199.135,204,TCP,1476813980.412586,1476813980.412586,0.000000,1,93,1
192.168.199.134,445,192.168.199.135,49531,TCP,1476813980.420302,1476813984.293001,3.872699,3,279,1
192.168.199.134,9472,192.168.199.135,19778,TCP,1476813980.425068,1476813980.425068,0.000000,1,93,1
192.168.199.134,33213,192.168.199.135,27340,TCP,1476813980.429542,1476813980.429542,0.000000,1,93,1
192.170.152.134,445,192.168.199.135,49612,TCP,1476813980.429817,1476813980.429817,0.000000,1,93,1
71.168.199.134,445,192.168.199.135,9472,TCP,1476813980.431328,1476813980.431328,0.000000,1,93,1
192.168.199.134,374,192.168.103.135,49612,TCP,1476813980.433322,1476813980.433322,0.000000,1,93,1
192.168.199.134,293,37.0.199.135,204,TCP,1476813980.435309,1476813980.435309,0.000000,1,93,1
192.251.199.135,49612,192.168.199.134,445,TCP,1476813980.439336,1476813980.439336,0.000000,1,117,1
192.168.199.135,49868,192.168.199.134,445,TCP,1476813980.439611,1476813998.035742,17.596131,3,351,1
192.168.199.134,445,192.168.106.135,49612,TCP,1476813980.440031,1476814000.714433,20.274402,6,558,1
192.74.199.134,445,192.168.199.135,49612,TCP,1476813980.440306,1476814001.886733,21.446427,6,558,1
192.168.197.135,49445,192.168.199.134,189,TCP,1476813980.445213,1476813980.445213,0.000000,1,117,1
192.37.0.135,49612,192.168.199.115,445,TCP,1476813980.448576,1476813980.448576,0.000000,1,117,1
74.77.199.135,49612,192.168.199.134,445,TCP,1476813980.449182,1476813980.449182,0.000000,1,117,1
188.168.199.135,49612,192.168.199.134,445,TCP,1476813980.45347,1476814001.059907,20.606437,2,234,1
192.168.83.66,49612,192.168.199.134,445,TCP,1476813980.462031,1476813980.462031,0.000000,1,117,1
192.168.199.134,445,192.16.199.135,49612,TCP,1476813980.465333,1476814004.646117,24.180784,2,186,1
192.168.207.37,445,0.168.199.135,49612,TCP,1476813980.46591,1476813980.46591,0.00000,1,93,1
192.168.199.134,22062,192.168.199.135,58199,TCP,1476813980.468193,1476813980.468193,0.000000,1,93,1
192.168.199.135,49612,192.168.74.134,445,TCP,1476813980.470591,1476814007.574003,27.103412,4,468,1
192.168.199.135,49612,192.168.199.134,382,TCP,1476813980.471162,1476814008.151339,27.680177,3,351,1
192.168.231.135,11776,192.168.199.134,0,TCP,1476813980.473425,1476813980.473425,0.000000,1,117,1
192.103.199.49,49612,192.168.199.134,293,TCP,1476813980.481435,1476813980.481435,0.000000,1,117,1
192.168.199.134,48573,76.168.199.135,49612,TCP,1476813980.482978,1476813980.482978,0.000000,1,93,1
193.168.91.135,49612,192.168.199.134,445,TCP,1476813980.483976,1476813980.483976,0.000000,1,117,1
193.168.199.135,49612,109.168.199.134,445,TCP,1476813980.485097,1476813980.485097,0.000000,1,117,1
192.168.199.134,445,192.168.199.194,49515,TCP,1476813980.488314,1476813980.488314,0.000000,1,93,1
192.168.199.135,49612,192.168.199.134,58813,TCP,1476813980.489564,1476813980.489564,0.000000,1,117,1
202.168.199.135,49612,192.37.0.134,445,TCP,1476813980.490696,1476813980.490696,0.000000,1,117,1
95.168.199.135,49612,193.168.199.134,445,TCP,1476813980.492421,1476813980.492421,0.000000,1,117,1
192.168.199.134,445,192.168.199.135,49526,TCP,1476813980.495702,1476814003.036058,22.540356,4,372,1
192.168.199.134,445,192.137.199.135,49612,TCP,1476813980.498247,1476814005.44254,24.944293,2,186,1
192.168.199.134,12861,192.168.199.135,49612,TCP,1476813980.500202,1476813980.500202,0.000000,1,93,1
192.168.199.134,22882,192.168.199.135,691,TCP,1476813980.508496,1476813980.508496,0.000000,1,93,1
117.168.231.134,445,192.168.199.135,49612,TCP,1476813980.511525,1476813980.511525,0.000000,1,93,1
192.168.199.135,49612,192.168.199.134,3773,TCP,1476813980.513613,1476814005.874289,25.360676,2,234,1
192.168.199.135,49528,192.168.199.134,445,TCP,1476813980.518243,1476814008.365277,27.847034,7,819,1
192.168.199.217,445,192.168.199.135,49612,TCP,1476813980.523051,1476813980.523051,0.000000,1,93,1
192.168.199.134,445,192.168.195.135,9472,TCP,1476813980.524237,1476813980.524237,0.000000,1,93,1
192.168.212.135,49612,192.168.199.134,9472,TCP,1476813980.55451,1476813980.55451,0.00000,1,117,1
192.168.199.135,49612,192.168.199.134,64445,TCP,1476813980.573778,1476814001.187158,20.613380,2,234,1
192.168.121.134,413,192.168.199.135,49612,TCP,1476813980.698255,1476813980.698255,0.000000,1,93,1
192.168.199.134,20536,192.168.199.135,63736,TCP,1476813980.701535,1476813980.701535,0.000000,1,93,1
192.168.199.134,312,192.168.199.135,49445,TCP,1476813980.704822,1476813980.704822,0.000000,1,93,1
192.168.199.247,49612,200.168.199.134,445,TCP,1476813980.712219,1476813980.712219,0.000000,1,117,1
192.168.195.37,49612,0.168.199.134,445,TCP,1476813980.715804,1476813981.252075,0.536271,2,234,1
192.168.189.134,445,192.168.199.135,49612,TCP,1476813980.716219,1476813984.498889,3.782670,2,186,1
192.168.199.135,49612,192.168.143.134,445,TCP,1476813980.724854,1476813998.687099,17.962245,3,351,1
192.168.199.135,49612,192.168.199.186,445,TCP,1476813980.727678,1476813997.11747,16.389792,4,468,1
192.168.199.134,445,192.15.199.135,49612,TCP,1476813980.72781,1476813996.727356,15.999546,2,186,1
192.240.199.135,49612,192.162.199.134,445,TCP,1476813980.738623,1476813980.738623,0.000000,1,117,1
192.168.199.134,445,192.168.199.135,49532,TCP,1476813980.749099,1476814003.648605,22.899506,5,465,1
192.168.199.134,16829,192.168.199.49,49612,TCP,1476813980.750826,1476813980.750826,0.000000,1,93,1
