src,src_port,dst,dst_port,protocol,start,end,duration,packets,bytes,occurrence_id
113.168.199.134,445,192.168.199.135,49612,TCP,1476813970.637117,1476814008.094597,37.457480,10,930,1
192.168.199.135,21708,192.168.199.134,445,TCP,1476813970.638422,1476814008.287927,37.649505,14,1638,1
192.168.199.134,50109,192.168.199.135,49612,TCP,1476813970.640291,1476814007.609576,36.969285,3,279,1
192.168.34.134,445,192.168.199.135,49612,TCP,1476813970.645224,1476813984.394012,13.748788,3,279,1
192.168.199.135,12748,192.168.199.134,445,TCP,1476813970.650044,1476814010.489656,39.839612,8,936,1
192.168.20.134,445,192.168.199.135,49612,TCP,1476813970.652148,1476814008.73532,38.083172,2,186,1
192.168.199.134,445,192.168.199.135,49649,TCP,1476813970.655865,1476813999.030194,28.374329,2,186,1
192.100.199.134,445,192.168.199.135,49612,TCP,1476813970.662277,1476814010.282072,39.619795,9,837,1
192.63.199.135,49612,192.168.199.134,445,TCP,1476813970.663027,1476814009.621406,38.958379,8,936,1
192.168.107.134,445,192.168.199.135,49612,TCP,1476813970.669885,1476814009.336188,38.666303,6,558,1
192.168.199.134,445,192.168.199.135,49517,TCP,1476813970.670741,1476813981.471926,10.801185,2,186,1
192.70.199.134,445,192.168.199.135,49612,TCP,1476813970.676672,1476814009.377109,38.700437,6,558,1
192.58.199.134,445,192.168.199.135,49612,TCP,1476813970.685715,1476814010.413666,39.727951,3,279,1
192.168.199.135,49612,192.168.122.134,445,TCP,1476813970.686138,1476813992.736023,22.049885,5,585,1
192.168.199.134,20504,192.168.199.135,64051,TCP,1476813970.686283,1476813982.398016,11.711733,3,279,1
192.168.199.135,58316,192.168.199.134,445,TCP,1476813970.689608,1476813992.725118,22.035510,3,351,1
192.168.51.135,49612,192.168.199.134,445,TCP,1476813970.692755,1476814008.571592,37.878837,8,936,1
192.168.199.134,52157,192.168.199.135,49612,TCP,1476813970.694049,1476813988.299713,17.605664,2,186,1
192.168.199.135,49612,192.78.199.134,445,TCP,1476813970.697713,1476814005.96323,35.265517,10,1170,1
192.168.199.135,49612,192.144.199.134,445,TCP,1476813970.69858,1476813993.98783,23.28925,3,351,1
192.168.199.134,445,192.10.199.135,49612,TCP,1476813970.700699,1476814005.404257,34.703558,4,372,1
192.168.199.135,49612,192.168.81.134,445,TCP,1476813970.701134,1476814007.163315,36.462181,6,702,1
192.168.199.135,20504,192.168.199.134,16298,TCP,1476813970.706556,1476813976.846254,6.139698,2,234,1
192.190.199.134,445,192.168.199.135,49612,TCP,1476813970.707259,1476813976.725345,6.018086,2,186,1
192.168.199.134,445,192.168.199.135,49435,TCP,1476813970.708685,1476813992.283562,21.574877,2,186,1
192.235.199.134,445,192.168.199.135,49612,TCP,1476813970.708962,1476814000.252244,29.543282,2,186,1
192.168.199.135,49612,192.168.199.134,54973,TCP,1476813970.710249,1476813977.884832,7.174583,2,234,1
192.168.199.134,445,192.77.199.135,49612,TCP,1476813970.712122,1476814008.359517,37.647395,6,558,1
192.168.199.134,445,86.168.199.135,49612,TCP,1476813970.714658,1476814003.279803,32.565145,7,651,1
192.168.199.172,445,192.168.199.135,49612,TCP,1476813970.715837,1476813986.748224,16.032387,4,372,1
192.168.199.135,49612,192.168.199.118,445,TCP,1476813970.724069,1476814008.758907,38.034838,9,1053,1
192.230.199.134,445,192.168.199.135,49612,TCP,1476813970.724795,1476814003.852038,33.127243,5,465,1
218.168.199.135,49612,192.168.199.134,445,TCP,1476813970.728628,1476813979.517258,8.788630,2,234,1
192.168.199.134,5053,192.168.199.135,49612,TCP,1476813970.729083,1476813974.493845,3.764762,2,186,1
37.0.199.134,445,37.0.199.135,49612,TCP,1476813970.729374,1476813985.090428,14.361054,2,186,1
192.168.199.134,292,192.168.199.135,49612,TCP,1476813970.735819,1476814010.285379,39.549560,3,279,1
192.168.199.135,49515,192.168.199.134,445,TCP,1476813970.737151,1476813995.425037,24.687886,3,351,1
192.168.199.134,445,192.168.199.135,49471,TCP,1476813970.737585,1476813978.201319,7.463734,2,186,1
192.168.199.135,49612,86.168.199.134,445,TCP,1476813970.774365,1476813995.849499,25.075134,5,585,1
192.168.199.134,356,192.168.199.135,49612,TCP,1476813970.788631,1476814003.458204,32.669573,8,744,1
192.168.199.134,445,192.168.199.65,49612,TCP,1476813970.788906,1476813996.6589,25.869994,5,465,1
65.168.199.134,445,192.168.199.135,49612,TCP,1476813970.79056,1476814008.098964,37.308404,7,651,1
192.168.199.135,56012,192.168.199.134,445,TCP,1476813970.790957,1476813971.532464,0.741507,2,234,1
192.168.121.134,445,192.168.199.135,49612,TCP,1476813970.798988,1476813989.417034,18.618046,5,465,1
192.168.199.135,49612,192.168.199.88,445,TCP,1476813970.799416,1476814006.614523,35.815107,11,1287,1
192.168.199.134,445,111.168.199.135,49612,TCP,1476813970.801463,1476814010.429918,39.628455,7,651,1
192.168.199.134,445,192.168.199.135,29644,TCP,1476813970.803535,1476814010.519433,39.715898,13,1209,1
29.168.199.135,49612,192.168.199.134,445,TCP,1476813970.806034,1476813991.207669,20.401635,4,468,1
192.168.199.134,391,192.168.199.135,49612,TCP,1476813970.81019,1476814010.340131,39.529941,4,372,1
192.168.116.134,445,192.168.199.135,49612,TCP,1476813970.812281,1476814007.605911,36.793630,4,372,1
192.117.199.135,49612,192.168.199.134,445,TCP,1476813970.814808,1476814007.967283,37.152475,8,936,1
192.168.199.135,59084,192.168.199.134,445,TCP,1476813970.821012,1476813986.903382,16.082370,2,234,1
192.168.199.135,49612,192.71.199.134,445,TCP,1476813970.823157,1476814010.249031,39.425874,8,936,1
192.168.199.135,49612,192.168.199.125,445,TCP,1476813970.826767,1476813984.287351,13.460584,2,234,1
192.168.199.135,49612,192.168.199.134,34749,TCP,1476813970.828346,1476813985.421495,14.593149,2,234,1
192.168.199.134,445,66.168.199.135,49612,TCP,1476813970.828777,1476814007.678283,36.849506,11,1023,1
192.168.199.49,49612,192.168.199.134,445,TCP,1476813970.83285,1476814009.484525,38.651675,9,1053,1
192.168.199.26,445,192.168.199.135,49612,TCP,1476813970.833319,1476813984.328835,13.495516,2,186,1
192.168.199.134,445,192.168.46.135,49612,TCP,1476813970.838056,1476813972.625204,1.787148,2,186,1
244.168.199.134,445,192.168.199.135,49612,TCP,1476813970.841703,1476813972.33288,1.491177,2,186,1
192.168.199.135,49606,192.168.199.134,445,TCP,1476813970.843914,1476814007.504429,36.660515,2,234,1
192.168.199.135,49612,192.168.199.134,372,TCP,1476813970.844197,1476814004.502317,33.658120,6,702,1
192.168.199.134,47293,192.168.199.135,49612,TCP,1476813970.846358,1476814004.373629,33.527271,3,279,1
192.168.199.134,445,192.168.199.135,42956,TCP,1476813970.852917,1476813993.163058,22.310141,2,186,1
192.168.199.135,49546,192.168.199.134,445,TCP,1476813970.854469,1476813985.080046,14.225577,2,234,1
192.168.199.135,57292,192.168.199.134,445,TCP,1476813970.855062,1476813992.515175,21.660113,3,351,1
192.168.199.134,445,192.168.199.135,31436,TCP,1476813970.859644,1476814003.188121,32.328477,11,1023,1
192.168.199.135,49612,106.168.199.134,445,TCP,1476813970.862481,1476814004.480829,33.618348,2,234,1
192.168.199.134,445,192.168.199.135,23756,TCP,1476813970.864143,1476814004.461602,33.597459,2,186,1
192.168.199.134,445,192.168.199.135,49490,TCP,1476813970.86535,1476814008.913572,38.048222,6,558,1
192.168.199.135,49456,192.168.199.134,445,TCP,1476813970.867835,1476814008.126734,37.258899,12,1404,1
192.168.199.134,445,117.168.199.135,49612,TCP,1476813970.867978,1476814002.150544,31.282566,9,837,1
192.168.199.135,49612,212.168.199.134,445,TCP,1476813970.868139,1476813994.244135,23.375996,3,351,1
192.168.199.134,445,192.168.199.135,49497,TCP,1476813970.868585,1476814004.350623,33.482038,6,558,1
192.168.199.134,445,116.168.199.135,49612,TCP,1476813970.872714,1476813986.694631,15.821917,5,465,1
192.168.199.135,11468,192.168.199.134,445,TCP,1476813970.873741,1476813975.840573,4.966832,2,234,1
192.168.199.135,49612,199.168.199.134,445,TCP,1476813970.878513,1476814008.324317,37.445804,2,234,1
192.168.199.114,49612,192.168.199.134,445,TCP,1476813970.879101,1476814010.52046,39.641359,6,702,1
192.168.199.134,466,192.168.199.135,49612,TCP,1476813970.880457,1476813981.783716,10.903259,2,186,1
192.168.199.135,49612,192.168.199.134,12477,TCP,1476813970.884849,1476813995.090321,24.205472,3,351,1
192.168.199.77,445,192.168.199.135,49612,TCP,1476813970.888502,1476814001.877902,30.989400,6,558,1
192.168.199.134,445,192.168.130.135,49612,TCP,1476813970.889962,1476813981.139241,10.249279,2,186,1
192.168.199.134,445,192.168.199.135,6860,TCP,1476813970.891752,1476813995.546483,24.654731,4,372,1
192.168.199.135,49612,192.22.199.134,445,TCP,1476813970.895693,1476814003.607395,32.711702,5,585,1
192.168.199.135,49612,48.168.199.134,445,TCP,1476813970.896579,1476814010.407399,39.510820,11,1287,1
192.168.199.135,49612,192.168.199.231,445,TCP,1476813970.901944,1476813971.942495,1.040551,2,234,1
192.168.199.135,49612,192.168.199.134,28349,TCP,1476813970.902796,1476814000.059709,29.156913,3,351,1
192.168.199.134,445,192.106.199.135,49612,TCP,1476813970.907498,1476814008.21916,37.311662,10,930,1
192.168.199.178,49612,192.168.199.134,445,TCP,1476813970.908527,1476814005.992173,35.083646,4,468,1
192.168.199.134,445,192.168.199.106,49612,TCP,1476813970.909242,1476814004.296247,33.387005,9,837,1
192.168.199.134,445,192.168.199.107,49612,TCP,1476813970.909803,1476814008.975539,38.065736,6,558,1
45.168.199.134,445,192.168.199.135,49612,TCP,1476813970.916463,1476814008.367695,37.451232,2,186,1
192.168.199.134,445,119.168.199.135,49612,TCP,1476813970.91853,1476814006.116216,35.197686,8,744,1
192.168.99.135,49612,192.168.199.134,445,TCP,1476813970.918684,1476814007.484319,36.565635,10,1170,1
192.168.199.135,49612,192.108.199.134,445,TCP,1476813970.920418,1476814008.701652,37.781234,9,1053,1
192.168.114.135,49612,192.168.199.134,445,TCP,1476813970.922457,1476814004.629789,33.707332,10,1170,1
118.168.199.135,49612,192.168.199.134,445,TCP,1476813970.926889,1476814007.550682,36.623793,6,702,1
192.168.199.135,49612,192.168.199.134,368,TCP,1476813970.927838,1476814003.897278,32.969440,6,702,1
192.168.117.135,49612,192.168.199.134,445,TCP,1476813970.932019,1476814009.680495,38.748476,10,1170,1
192.168.199.135,49612,192.168.199.134,25533,TCP,1476813970.934198,1476814010.168628,39.234430,5,585,1
192.168.199.134,344,192.168.199.135,49612,TCP,1476813970.936581,1476813992.255588,21.319007,5,465,1
192.168.199.134,445,192.168.199.135,33740,TCP,1476813970.938842,1476813985.334025,14.395183,2,186,1
192.168.199.134,311,192.168.199.135,49612,TCP,1476813970.941678,1476814003.81964,32.877962,5,465,1
192.168.220.135,49612,192.168.199.134,445,TCP,1476813970.942783,1476814007.884588,36.941805,5,585,1
192.168.199.49,445,192.168.199.135,49612,TCP,1476813970.944562,1476813992.458486,21.513924,6,558,1
192.168.199.135,49612,192.168.199.134,393,TCP,1476813970.944719,1476813997.486357,26.541638,3,351,1
192.168.199.134,445,192.168.104.135,49612,TCP,1476813970.946831,1476814002.739335,31.792504,9,837,1
192.168.199.134,309,192.168.199.135,49612,TCP,1476813970.956531,1476814008.010837,37.054306,12,1116,1
192.168.199.51,445,192.168.199.135,49612,TCP,1476813970.959185,1476814009.289323,38.330138,9,837,1
192.168.199.211,49612,192.168.199.134,445,TCP,1476813970.961979,1476814007.336821,36.374842,3,351,1
192.168.199.135,49578,192.168.199.134,445,TCP,1476813970.964931,1476814008.766575,37.801644,2,234,1
192.168.199.135,49506,192.168.199.134,445,TCP,1476813970.966199,1476814004.902695,33.936496,7,819,1
192.168.199.134,395,192.168.199.135,49612,TCP,1476813970.969216,1476814008.604415,37.635199,4,372,1
192.168.98.134,445,192.168.199.135,49612,TCP,1476813970.972142,1476814003.807182,32.835040,4,372,1
125.168.199.135,49612,192.168.199.134,445,TCP,1476813970.974881,1476814008.91003,37.935149,4,468,1
192.168.199.135,49612,192.168.136.134,445,TCP,1476813970.975515,1476813989.05426,18.078745,2,234,1
192.168.199.135,49514,192.168.199.134,445,TCP,1476813970.981002,1476814008.271437,37.290435,3,351,1
192.48.199.134,445,192.168.199.135,49612,TCP,1476813970.984007,1476814010.479403,39.495396,11,1023,1
192.168.199.134,40637,192.168.199.135,49612,TCP,1476813970.984374,1476813992.456003,21.471629,2,186,1
192.168.199.134,445,192.168.199.135,27596,TCP,1476813970.985345,1476814001.11656,30.131215,6,558,1
192.168.199.134,445,192.168.199.135,49496,TCP,1476813970.987614,1476814007.429286,36.441672,6,558,1
192.168.199.135,49612,192.168.199.63,445,TCP,1476813970.990757,1476813995.587406,24.596649,2,234,1
192.168.199.134,445,192.168.199.135,49434,TCP,1476813970.993953,1476813980.204174,9.210221,2,186,1
192.168.199.134,445,192.109.199.135,49612,TCP,1476813970.997947,1476813997.261293,26.263346,5,465,1
192.168.199.135,49612,192.168.90.134,445,TCP,1476813970.998124,1476814008.024067,37.025943,8,936,1
192.168.199.134,445,192.168.171.135,49612,TCP,1476813970.99856,1476813977.342715,6.344155,3,279,1
192.168.199.134,445,192.168.98.135,49612,TCP,1476813971.00948,1476814007.646787,36.637307,7,651,1
192.168.49.135,49612,192.168.199.134,445,TCP,1476813971.009939,1476813998.639166,27.629227,2,234,1
192.6.199.134,445,192.168.199.135,49612,TCP,1476813971.010691,1476813988.230372,17.219681,2,186,1
192.168.105.135,49612,192.168.199.134,445,TCP,1476813971.011763,1476813999.176033,28.164270,4,468,1
192.168.199.135,49612,192.168.199.99,445,TCP,1476813971.014539,1476814002.164038,31.149499,8,936,1
192.168.199.134,445,192.168.141.135,49612,TCP,1476813971.016472,1476813983.236944,12.220472,2,186,1
192.168.199.134,445,192.168.222.135,49612,TCP,1476813971.022966,1476814009.505065,38.482099,3,279,1
237.168.199.135,49612,192.168.199.134,445,TCP,1476813971.023133,1476814002.137426,31.114293,3,351,1
192.168.199.100,445,192.168.199.135,49612,TCP,1476813971.026763,1476814008.630193,37.603430,5,465,1
192.168.199.134,445,192.210.199.135,49612,TCP,1476813971.027673,1476813976.708308,5.680635,2,186,1
233.168.199.134,445,192.168.199.135,49612,TCP,1476813971.028265,1476813980.17107,9.142805,5,465,1
192.168.199.135,49612,192.168.199.134,327,TCP,1476813971.029632,1476814004.263583,33.233951,10,1170,1
192.168.199.134,290,192.168.199.135,49612,TCP,1476813971.029783,1476813998.978183,27.948400,2,186,1
192.55.199.134,445,192.168.199.135,49612,TCP,1476813971.040329,1476813997.691987,26.651658,5,465,1
192.168.199.135,49612,192.168.199.96,445,TCP,1476813971.042334,1476813972.525927,1.483593,2,234,1
192.168.199.103,445,192.168.199.135,49612,TCP,1476813971.043407,1476814004.414745,33.371338,3,279,1
192.168.199.196,445,192.168.199.135,49612,TCP,1476813971.057365,1476813988.130768,17.073403,2,186,1
192.168.199.104,49612,192.168.199.134,445,TCP,1476813971.059394,1476814007.581099,36.521705,5,585,1
192.168.199.134,445,192.168.199.109,49612,TCP,1476813971.063686,1476814009.48735,38.423664,4,372,1
192.189.199.134,445,192.168.199.135,49612,TCP,1476813971.072399,1476813980.47524,9.402841,2,186,1
192.168.199.135,49612,192.168.199.134,42941,TCP,1476813971.073954,1476813974.38535,3.311396,2,234,1
192.168.199.135,49612,192.168.87.134,445,TCP,1476813971.075998,1476814007.454346,36.378348,5,585,1
192.168.199.134,445,192.168.199.135,49462,TCP,1476813971.076704,1476814006.263624,35.186920,7,651,1
192.168.199.134,445,192.168.199.3,49612,TCP,1476813971.079701,1476813981.203914,10.124213,3,279,1
192.168.199.135,49461,192.168.199.134,445,TCP,1476813971.08041,1476814008.182077,37.101667,10,1170,1
192.168.199.134,445,136.168.199.135,49612,TCP,1476813971.081703,1476814006.18889,35.107187,3,279,1
192.168.199.135,49492,192.168.199.134,445,TCP,1476813971.081855,1476814009.608991,38.527136,10,1170,1
192.168.250.135,49612,192.168.199.134,445,TCP,1476813971.089625,1476814003.121876,32.032251,4,468,1
192.168.199.134,323,192.168.199.135,49612,TCP,1476813971.09968,1476813997.686465,26.586785,5,465,1
192.168.199.134,510,192.168.199.135,49612,TCP,1476813971.101369,1476814007.673529,36.572160,4,372,1
192.168.21.134,445,192.168.199.135,49612,TCP,1476813971.101655,1476814007.725721,36.624066,5,465,1
192.168.199.135,49497,192.168.199.134,445,TCP,1476813971.106122,1476814008.164883,37.058761,9,1053,1
192.168.199.135,64716,192.168.199.134,445,TCP,1476813971.108639,1476813993.124166,22.015527,3,351,1
192.168.199.135,49612,244.168.199.134,445,TCP,1476813971.115993,1476814004.459451,33.343458,2,234,1
192.168.199.47,445,192.168.199.135,49612,TCP,1476813971.14882,1476814010.170737,39.021917,2,186,1
192.168.199.135,49612,192.168.199.185,445,TCP,1476813971.156402,1476813994.754777,23.598375,3,351,1
192.168.199.6,445,192.168.199.135,49612,TCP,1476813971.415113,1476814010.51373,39.098617,33,3069,1
192.168.199.134,60605,192.168.199.135,49612,TCP,1476813971.417956,1476814008.538735,37.120779,3,279,1
192.168.199.134,445,192.168.199.135,22988,TCP,1476813971.420828,1476814001.921134,30.500306,9,837,1
192.168.199.134,445,192.168.199.135,27852,TCP,1476813971.425089,1476814005.92001,34.494921,13,1209,1
192.103.199.134,445,192.168.199.135,49612,TCP,1476813971.430546,1476813999.066289,27.635743,10,930,1
192.168.199.135,5836,192.168.199.134,445,TCP,1476813971.460638,1476813998.020753,26.560115,4,468,1
192.168.199.134,402,192.168.199.135,49612,TCP,1476813971.462969,1476813992.540456,21.077487,3,279,1
192.168.199.135,49612,192.168.199.134,367,TCP,1476813971.464195,1476814008.618656,37.154461,12,1404,1
192.168.199.134,445,192.98.199.135,49612,TCP,1476813971.464327,1476814007.363249,35.898922,8,744,1
192.168.199.134,445,192.168.199.135,49479,TCP,1476813971.465486,1476814010.461463,38.995977,12,1116,1
150.168.199.135,49612,192.168.199.134,445,TCP,1476813971.478609,1476813997.393676,25.915067,3,351,1
192.168.199.134,445,38.168.199.135,49612,TCP,1476813971.479374,1476814007.515771,36.036397,5,465,1
192.168.209.134,445,192.168.199.135,49612,TCP,1476813971.481456,1476814007.393639,35.912183,3,279,1
192.168.199.135,49612,192.168.70.134,445,TCP,1476813971.481876,1476814008.765816,37.283940,12,1404,1
192.168.199.135,49504,192.168.199.134,445,TCP,1476813971.488133,1476814006.094652,34.606519,6,702,1
192.168.199.135,49612,192.168.86.134,445,TCP,1476813971.490085,1476814008.140349,36.650264,9,1053,1
192.168.199.134,445,192.168.199.135,30924,TCP,1476813971.491944,1476813994.254931,22.762987,4,372,1
192.168.199.135,49612,192.168.199.134,29629,TCP,1476813971.496636,1476813995.077054,23.580418,3,351,1
192.168.199.135,49612,192.164.199.134,445,TCP,1476813971.502465,1476813993.62475,22.122285,3,351,1
48.168.199.135,49612,192.168.199.134,445,TCP,1476813971.502738,1476814001.868906,30.366168,6,702,1
192.90.199.134,445,192.168.199.135,49612,TCP,1476813971.505111,1476814006.146363,34.641252,8,744,1
192.168.199.135,49612,220.168.199.134,445,TCP,1476813971.50636,1476813981.523557,10.017197,2,234,1
192.168.199.134,445,192.168.57.135,49612,TCP,1476813971.509615,1476814009.45938,37.949765,6,558,1
192.168.111.134,445,192.168.199.135,49612,TCP,1476813971.511555,1476814004.983065,33.471510,5,465,1
192.168.199.135,49421,192.168.199.134,445,TCP,1476813971.5188,1476814007.584996,36.066196,5,585,1
192.168.167.134,445,192.168.199.135,49612,TCP,1476813971.523681,1476813995.599385,24.075704,2,186,1
192.168.199.134,445,88.168.199.135,49612,TCP,1476813971.52949,1476814004.331621,32.802131,7,651,1
192.168.199.122,49612,192.168.199.134,445,TCP,1476813971.533586,1476814009.033128,37.499542,5,585,1
192.168.199.127,49612,192.168.199.134,445,TCP,1476813971.536379,1476813997.697818,26.161439,3,351,1
192.168.199.134,445,192.168.199.135,49509,TCP,1476813971.542609,1476814008.395866,36.853257,13,1209,1
192.168.199.134,346,192.168.199.135,49612,TCP,1476813971.547705,1476814000.189504,28.641799,9,837,1
192.168.199.135,31180,192.168.199.134,445,TCP,1476813971.547848,1476813995.124734,23.576886,5,585,1
192.168.199.135,49612,192.168.199.134,411,TCP,1476813971.54952,1476814007.39853,35.84901,2,234,1
192.168.199.134,445,192.168.199.140,49612,TCP,1476813971.552688,1476813997.605857,26.053169,5,465,1
192.168.199.134,445,192.52.199.135,49612,TCP,1476813971.610603,1476814009.576916,37.966313,14,1302,1
227.168.199.134,445,192.168.199.135,49612,TCP,1476813971.619998,1476813988.777433,17.157435,4,372,1
192.168.199.135,49612,192.121.199.134,445,TCP,1476813971.62019,1476814008.225511,36.605321,5,585,1
192.168.199.134,445,192.168.94.135,49612,TCP,1476813971.620325,1476813999.171964,27.551639,2,186,1
192.168.107.135,49612,192.168.199.134,445,TCP,1476813971.635518,1476814006.613694,34.978176,8,936,1
192.168.28.135,49612,192.168.199.134,445,TCP,1476813971.638207,1476813984.340956,12.702749,2,234,1
192.168.199.135,49612,192.168.199.181,445,TCP,1476813971.639151,1476813985.426595,13.787444,3,351,1
192.168.199.135,49612,192.168.199.195,445,TCP,1476813971.642409,1476813981.573476,9.931067,2,234,1
192.168.199.135,49612,192.34.199.134,445,TCP,1476813971.649696,1476813998.184136,26.534440,2,234,1
192.168.199.135,49612,192.168.109.134,445,TCP,1476813971.650524,1476814008.45969,36.809166,8,936,1
192.168.199.135,49612,75.168.199.134,445,TCP,1476813971.653627,1476814003.354741,31.701114,6,702,1
192.168.199.134,21693,192.168.199.135,49612,TCP,1476813971.657845,1476814008.568841,36.910996,10,930,1
192.168.199.135,49612,192.168.151.134,445,TCP,1476813971.657984,1476814007.421859,35.763875,5,585,1
192.168.199.134,445,192.50.199.135,49612,TCP,1476813971.658683,1476814010.50868,38.849997,11,1023,1
117.168.199.134,445,192.168.199.135,49612,TCP,1476813971.658965,1476813994.708892,23.049927,5,465,1
192.168.191.135,49612,192.168.199.134,445,TCP,1476813971.665787,1476813974.816473,3.150686,2,234,1
192.168.199.134,445,192.168.199.154,49612,TCP,1476813971.667952,1476814008.953884,37.285932,5,465,1
192.168.199.135,9472,192.168.199.134,366,TCP,1476813971.669509,1476813983.811881,12.142372,2,234,1
192.168.199.135,18636,192.168.199.134,445,TCP,1476813971.681612,1476814008.484725,36.803113,10,1170,1
192.168.199.135,49612,192.168.199.116,445,TCP,1476813971.682915,1476814008.637528,36.954613,9,1053,1
192.168.199.134,445,192.168.199.135,17868,TCP,1476813971.683833,1476814004.8725,33.188667,6,558,1
192.168.199.134,445,192.71.199.135,49612,TCP,1476813971.685402,1476814000.79992,29.114518,8,744,1
192.168.199.135,49612,192.168.55.134,445,TCP,1476813971.697036,1476814010.155816,38.458780,10,1170,1
192.168.199.135,49612,192.168.199.134,60093,TCP,1476813971.71066,1476813989.446251,17.735591,2,234,1
192.168.199.135,49612,192.168.199.134,20669,TCP,1476813971.714767,1476814008.731999,37.017232,6,702,1
192.73.199.134,445,192.168.199.135,49612,TCP,1476813971.716415,1476814000.265976,28.549561,8,744,1
192.168.199.135,49612,192.168.199.134,264,TCP,1476813971.716555,1476814006.874732,35.158177,2,234,1
87.168.199.134,445,192.168.199.135,49612,TCP,1476813971.727458,1476814004.645575,32.918117,9,837,1
192.168.199.135,49612,192.168.199.134,46013,TCP,1476813971.728722,1476813987.618036,15.889314,4,468,1
192.168.199.135,49491,192.168.199.134,445,TCP,1476813971.730387,1476814008.480253,36.749866,6,702,1
192.36.199.134,445,192.168.199.135,49612,TCP,1476813971.736932,1476814007.294398,35.557466,2,186,1
208.160.199.134,445,192.168.199.135,49612,TCP,1476813971.749768,1476814004.513974,32.764206,2,186,1
192.168.199.135,37836,192.168.199.134,445,TCP,1476813971.758645,1476813991.427462,19.668817,4,468,1
192.168.199.134,445,192.168.83.135,49612,TCP,1476813971.760472,1476814009.430526,37.670054,12,1116,1
192.168.199.135,49612,192.168.199.70,445,TCP,1476813971.760906,1476814008.415511,36.654605,10,1170,1
192.67.199.134,445,192.168.199.135,49612,TCP,1476813971.765257,1476814004.568842,32.803585,9,837,1
192.168.199.135,49612,192.168.108.134,445,TCP,1476813971.772139,1476814008.162139,36.390000,9,1053,1
192.168.199.135,49612,18.168.199.134,445,TCP,1476813971.860667,1476813992.585262,20.724595,3,351,1
192.168.199.135,49612,192.168.199.109,445,TCP,1476813971.877803,1476814000.638736,28.760933,4,468,1
192.168.199.135,49612,192.98.199.134,445,TCP,1476813971.878829,1476813992.632071,20.753242,5,585,1
192.168.199.135,49545,192.168.199.134,445,TCP,1476813971.879393,1476814006.193486,34.314093,2,234,1
192.168.199.135,14028,192.168.199.134,445,TCP,1476813971.881511,1476814009.339194,37.457683,10,1170,1
192.222.199.134,445,192.168.199.135,49612,TCP,1476813971.882807,1476813982.18911,10.306303,2,186,1
192.168.199.135,49612,192.168.199.145,445,TCP,1476813971.884605,1476813995.844472,23.959867,2,234,1
192.168.199.135,39628,192.168.199.134,445,TCP,1476813971.885165,1476813994.699041,22.813876,3,351,1
192.168.199.135,49568,192.168.199.134,445,TCP,1476813971.888574,1476814010.494112,38.605538,5,585,1
192.168.199.213,49612,192.168.199.134,445,TCP,1476813971.889344,1476813991.683308,19.793964,3,351,1
192.117.199.134,445,192.168.199.135,49612,TCP,1476813971.889504,1476814003.855134,31.965630,7,651,1
192.168.199.135,49612,192.168.26.134,445,TCP,1476813971.89256,1476814008.251375,36.358815,4,468,1
192.168.199.134,445,108.168.199.135,49612,TCP,1476813971.894185,1476814008.461543,36.567358,8,744,1
192.168.199.135,49612,192.168.199.134,310,TCP,1476813971.894585,1476814005.851251,33.956666,11,1287,1
192.168.102.134,445,192.168.199.135,49612,TCP,1476813971.89892,1476814008.991618,37.092698,7,651,1
192.168.199.134,445,192.168.199.135,49456,TCP,1476813971.903501,1476813998.751842,26.848341,8,744,1
192.168.199.134,31421,192.168.199.135,49612,TCP,1476813971.903749,1476814000.232107,28.328358,6,558,1
192.168.199.135,49498,192.168.199.134,445,TCP,1476813971.905143,1476814004.960586,33.055443,8,936,1
192.168.199.121,445,192.168.199.135,49612,TCP,1476813971.910251,1476814007.309727,35.399476,5,465,1
192.168.199.135,49612,192.62.199.134,445,TCP,1476813971.910392,1476813997.245111,25.334719,3,351,1
192.168.199.134,445,192.168.224.135,49612,TCP,1476813971.913245,1476813972.359417,0.446172,2,186,1
192.168.199.135,43468,192.168.199.134,445,TCP,1476813971.922504,1476813993.300209,21.377705,4,468,1
192.168.199.135,49612,192.168.199.134,33469,TCP,1476813971.923476,1476814004.902969,32.979493,3,351,1
192.168.199.135,49612,9.168.199.134,445,TCP,1476813971.929844,1476814004.40699,32.477146,3,351,1
192.168.199.135,49534,192.168.199.134,445,TCP,1476813971.930655,1476814009.593407,37.662752,3,351,1
192.168.85.134,445,192.168.199.135,49612,TCP,1476813971.935781,1476813998.59465,26.658869,7,651,1
192.168.199.163,49612,192.168.199.134,445,TCP,1476813971.935901,1476813989.226029,17.290128,3,351,1
192.168.199.135,49612,192.168.199.107,445,TCP,1476813971.936174,1476814004.924706,32.988532,7,819,1
192.168.199.134,39613,192.168.199.135,49612,TCP,1476813971.93631,1476813984.321916,12.385606,2,186,1
192.168.199.52,445,192.168.199.135,49612,TCP,1476813971.944152,1476814009.516249,37.572097,6,558,1
192.168.110.134,445,192.168.199.135,49612,TCP,1476813971.953574,1476814009.330286,37.376712,7,651,1
192.168.199.134,470,192.168.199.135,49612,TCP,1476813971.962065,1476814001.112403,29.150338,3,279,1
192.168.199.134,445,192.199.199.135,49612,TCP,1476813971.964152,1476813998.921312,26.957160,3,279,1
192.81.199.134,445,192.168.199.135,49612,TCP,1476813971.965024,1476814009.702972,37.737948,13,1209,1
